Counter,index,NEIGHBORHOOD,BUILD_CLASS_CAT,TAX CLASS AT PRESENT,BLOCK,LOT,BUILD_CLASS_PRESENT,ADDRESS,ZIP,RES_UNITS,COM_UNITS,TOTAL_UNITS,LAND_SQ_FT,GROSS_SQ_FT,YEAR_BUILT,TAX_CLASS,BUILD_CLASS_SALE,SALE_PRICE,SALE_DATE,Counter,LG_SALE_PRICE,SHORT_DATE,LOWER,UPPER,NOT_RANGE,NUM_YEAR_BUILT,TO_DATE,NUMERIC_DATE,BUILT_YEAR,NUMERIC_YEAR
559,559.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,691,1025,R4,_100_ELEVENTH_AVENUE_,10011.0,1,,1.0,2766.9964664525105,9324.801203177038,2007.0,2,_R4_,1750000,2013-02-20 00:00:00.000000000,559.0,14.375126345899696,20-02-13,False,False,False,1538,2013-02-20 00:00:00.000000000,409.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
570,570.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,695,1392,R4,_555_WEST_23RD_STREET_,10011.0,1,,1.0,2134.5401312633653,7193.418071022286,2005.0,2,_R4_,1350000,2012-10-23 00:00:00.000000000,570.0,14.115615150414612,23-10-12,False,False,False,360,2012-10-23 00:00:00.000000000,289.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
583,583.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,695,1591,R4,_555_WEST_23RD_STREET_,10011.0,1,,1.0,2257.869116625249,7609.037781792464,2005.0,2,_R4_,1428000,2013-06-14 00:00:00.000000000,583.0,14.171785421881667,14-06-13,False,False,False,360,2013-06-14 00:00:00.000000000,523.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
585,585.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,695,1615,R4,_555_WEST_23RD_STREET_,10011.0,1,,1.0,2434.956890478209,8205.825058795794,2005.0,2,_R4_,1540000,2013-07-01 00:00:00.000000000,585.0,14.247292974389811,01-07-13,False,False,False,360,2013-01-07 00:00:00.000000000,365.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
586,586.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,695,1620,R4,_555_WEST_23RD_STREET_,10011.0,1,,1.0,2659.2812468656093,8961.800013481932,2005.0,2,_R4_,1681875,2013-04-16 00:00:00.000000000,586.0,14.335419800463308,16-04-13,False,False,False,360,2013-04-16 00:00:00.000000000,464.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
587,587.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,695,1719,R4,_231_10TH_AVENUE_,10011.0,1,,1.0,3794.7380111348716,12788.29879292851,2005.0,2,_R4_,2400000,2013-07-24 00:00:00.000000000,587.0,14.690979295318174,24-07-13,False,False,False,360,2013-07-24 00:00:00.000000000,563.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
591,591.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,696,1103,R4,_245_10TH_AVENUE_,10001.0,1,,1.0,2575.9946532253884,8681.123497266304,2007.0,2,_R4_,1629200,2013-04-02 00:00:00.000000000,591.0,14.303599654756395,02-04-13,False,False,False,1538,2013-02-04 00:00:00.000000000,393.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
594,594.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,699,1214,R4,_540_WEST_28TH_STREET_,10001.0,1,,1.0,2213.5971731620084,7459.840962541631,2009.0,2,_R4_,1400000,2012-12-27 00:00:00.000000000,594.0,14.151982794585487,27-12-12,False,False,False,113,2012-12-27 00:00:00.000000000,354.0,1970-01-01 00:00:00.000002009,6.6229463479235894e-15
621,621.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,699,1268,R4,_540_WEST_28TH_STREET_,10001.0,1,,1.0,2213.74421925994,7460.336509119857,2009.0,2,_R4_,1400093,2012-08-21 00:00:00.000000000,621.0,14.152049220950635,21-08-12,False,False,False,113,2012-08-21 00:00:00.000000000,226.0,1970-01-01 00:00:00.000002009,6.6229463479235894e-15
622,622.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,699,1275,R4,_540_WEST_28TH_STREET_,10001.0,1,,1.0,3308.54194688073,11149.813995458035,2009.0,2,_R4_,2092503,2012-11-09 00:00:00.000000000,622.0,14.553871515036496,09-11-12,False,False,False,113,2012-09-11 00:00:00.000000000,247.0,1970-01-01 00:00:00.000002009,6.6229463479235894e-15
623,623.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,699,1276,R4,_540_WEST_28TH_STREET_,10001.0,1,,1.0,3236.0924925439754,10905.658729211878,2009.0,2,_R4_,2046682,2012-10-23 00:00:00.000000000,623.0,14.531730503283828,23-10-12,False,False,False,113,2012-10-23 00:00:00.000000000,289.0,1970-01-01 00:00:00.000002009,6.6229463479235894e-15
624,624.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,699,1277,R4,_540_WEST_28TH_STREET_,10001.0,1,,1.0,3253.197274129166,10963.301986021004,2009.0,2,_R4_,2057500,2013-03-18 00:00:00.000000000,624.0,14.537002211533363,18-03-13,False,False,False,113,2013-03-18 00:00:00.000000000,435.0,1970-01-01 00:00:00.000002009,6.6229463479235894e-15
625,625.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,699,1281,R4,_540_WEST_28TH_STREET_,10001.0,1,,1.0,2735.3736496930533,9218.232046569301,2009.0,2,_R4_,1730000,2012-12-27 00:00:00.000000000,625.0,14.363631966473962,27-12-12,False,False,False,113,2012-12-27 00:00:00.000000000,354.0,1970-01-01 00:00:00.000002009,6.6229463479235894e-15
627,627.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1004,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,2276.842806680923,7672.979275757106,2006.0,2,_R4_,1440000,2013-07-11 00:00:00.000000000,627.0,14.180153671552183,11-07-13,False,False,False,290,2013-11-07 00:00:00.000000000,669.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
630,630.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1072,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,4071.4376577801227,13720.778913246213,2006.0,2,_R4_,2575000,2013-03-19 00:00:00.000000000,630.0,14.761360092079974,19-03-13,False,False,False,290,2013-03-19 00:00:00.000000000,436.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
632,632.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1088,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,4103.06047453958,13827.348069853952,2006.0,2,_R4_,2595000,2013-04-18 00:00:00.000000000,632.0,14.769097074582126,18-04-13,False,False,False,290,2013-04-18 00:00:00.000000000,466.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
633,633.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1098,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,3992.3806158814796,13454.35602172687,2006.0,2,_R4_,2525000,2013-02-01 00:00:00.000000000,633.0,14.741751620691597,01-02-13,False,False,False,290,2013-01-02 00:00:00.000000000,360.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
634,634.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1099,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,3083.2246340470833,10390.492769254413,2006.0,2,_R4_,1950000,2013-03-12 00:00:00.000000000,634.0,14.48333993053993,12-03-13,False,False,False,290,2013-12-03 00:00:00.000000000,695.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
638,638.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1128,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,4190.023220628087,14120.41325052523,2006.0,2,_R4_,2650000,2012-09-28 00:00:00.000000000,638.0,14.790070197962406,28-09-12,False,False,False,290,2012-09-28 00:00:00.000000000,264.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
639,639.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1131,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,4711.799697159132,15878.8043345529,2006.0,2,_R4_,2980000,2013-01-17 00:00:00.000000000,639.0,14.907433858481587,17-01-13,False,False,False,290,2013-01-17 00:00:00.000000000,375.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
640,640.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1137,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,3715.6809692362285,12521.875901409167,2006.0,2,_R4_,2350000,2013-05-13 00:00:00.000000000,640.0,14.669925886120343,13-05-13,False,False,False,290,2013-05-13 00:00:00.000000000,491.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
641,641.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1148,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,4190.023220628087,14120.41325052523,2006.0,2,_R4_,2650000,2013-06-13 00:00:00.000000000,641.0,14.790070197962406,13-06-13,False,False,False,290,2013-06-13 00:00:00.000000000,522.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
643,643.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1166,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,2529.825340756581,8525.532528619007,2006.0,2,_R4_,1600000,2012-08-08 00:00:00.000000000,643.0,14.28551418721001,08-08-12,False,False,False,290,2012-08-08 00:00:00.000000000,213.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
644,644.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1170,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,4134.683291299038,13933.917226461688,2006.0,2,_R4_,2615000,2012-12-12 00:00:00.000000000,644.0,14.77677465548116,12-12-12,False,False,False,290,2012-12-12 00:00:00.000000000,339.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
646,646.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,714,1178,R4,_450_WEST_17TH_STREET_,10011.0,1,,1.0,4743.422513918589,15985.373491160637,2006.0,2,_R4_,3000000,2013-03-06 00:00:00.000000000,646.0,14.914122846632385,06-03-13,False,False,False,290,2013-06-03 00:00:00.000000000,512.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
651,651.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,716,1203,R4,_447_WEST_18TH_STREET_,10011.0,1,,1.0,3430.4716226010073,11560.71802104832,2007.0,2,_R4_,2169618,2012-11-26 00:00:00.000000000,651.0,14.590061673153976,26-11-12,False,False,False,1538,2012-11-26 00:00:00.000000000,323.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
652,652.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,716,1204,R4,_447_WEST_18TH_STREET_,10011.0,1,,1.0,3478.509843540299,11722.607226851134,2007.0,2,_R4_,2200000,2012-10-12 00:00:00.000000000,652.0,14.603967918328545,12-10-12,False,False,False,1538,2012-12-10 00:00:00.000000000,337.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
653,653.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,716,1222,R4,_447_WEST_18TH_STREET_,10011.0,1,,1.0,3304.584351363284,11136.476865508577,2007.0,2,_R4_,2090000,2012-09-28 00:00:00.000000000,653.0,14.552674623940995,28-09-12,False,False,False,1538,2012-09-28 00:00:00.000000000,264.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
659,659.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,716,1416,R4,_456_WEST_19TH_STREET_,10011.0,1,,1.0,3043.6961130977616,10257.281323494743,2008.0,2,_R4_,1925000,2013-05-23 00:00:00.000000000,659.0,14.470436525704022,23-05-13,False,False,False,296,2013-05-23 00:00:00.000000000,501.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
660,660.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,717,1002,R4,_422_WEST_20TH_STREET_,10011.0,1,,1.0,3300.49235887461,11122.686816643536,1920.0,2,_R4_,2087412,2012-12-13 00:00:00.000000000,660.0,14.551435579129949,13-12-12,False,False,False,758,2012-12-13 00:00:00.000000000,340.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
664,664.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,717,1008,R4,_422_WEST_20TH_STREET_,10011.0,1,,1.0,3107.292759882706,10471.602554348563,1920.0,2,_R4_,1965222,2012-12-19 00:00:00.000000000,664.0,14.491115774003303,19-12-12,False,False,False,758,2012-12-19 00:00:00.000000000,346.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
672,672.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,717,1016,R4,_422_WEST_20TH_STREET_,10011.0,1,,1.0,3131.4431050419034,10552.989419249892,1920.0,2,_R4_,1980496,2013-01-17 00:00:00.000000000,672.0,14.498857876350073,17-01-13,False,False,False,758,2013-01-17 00:00:00.000000000,375.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
680,680.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,717,1024,R4,_422_WEST_20TH_STREET_,10011.0,1,,1.0,3252.193249697053,10959.918415298707,1920.0,2,_R4_,2056865,2012-12-04 00:00:00.000000000,680.0,14.536693536923773,04-12-12,False,False,False,758,2012-04-12 00:00:00.000000000,95.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
686,686.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,717,1030,R4,_422_WEST_20TH_STREET_,10011.0,1,,1.0,2092.9956557456285,7053.4128415288715,1920.0,2,_R4_,1323725,2012-12-06 00:00:00.000000000,686.0,14.09596028997815,06-12-12,False,False,False,758,2012-06-12 00:00:00.000000000,156.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
688,688.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,717,1032,R4,_422_WEST_20TH_STREET_,10011.0,1,,1.0,3372.9418132113647,11366.842082889692,1920.0,2,_R4_,2133233,2012-12-04 00:00:00.000000000,688.0,14.573149227305787,04-12-12,False,False,False,758,2012-04-12 00:00:00.000000000,95.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
692,692.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,717,1036,R4,_422_WEST_20TH_STREET_,10011.0,1,,1.0,3058.993650705149,10308.834153003736,1920.0,2,_R4_,1934675,2012-12-17 00:00:00.000000000,692.0,14.475449911683054,17-12-12,False,False,False,758,2012-12-17 00:00:00.000000000,344.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
693,693.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,717,1037,R4,_422_WEST_20TH_STREET_,10011.0,1,,1.0,2229.844976413018,7514.596195206686,1920.0,2,_R4_,1410276,2013-01-08 00:00:00.000000000,693.0,14.159295987879712,08-01-13,False,False,False,758,2013-08-01 00:00:00.000000000,571.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
717,717.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,738,1103,R4,_66_9_AVENUE_,10011.0,1,,1.0,5099.179202462484,17184.276502997684,1920.0,2,_R4_,3225000,2012-10-24 00:00:00.000000000,717.0,14.98644350821201,24-10-12,False,False,False,758,2012-10-24 00:00:00.000000000,290.0,1970-01-01 00:00:00.000001920,3.802648620817372e-15
742,742.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,766,1425,R4,_246_WEST_17TH_STREET_,10011.0,1,,1.0,3375.735689072063,11376.257467875987,1926.0,2,_R4_,2135000,2013-01-14 00:00:00.000000000,742.0,14.573977204644862,14-01-13,False,False,False,279,2013-01-14 00:00:00.000000000,372.0,1970-01-01 00:00:00.000001926,3.99278105185824e-15
766,766.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,769,1617,R4,_241_WEST_19TH_STREET_,10011.0,1,,1.0,5178.236244361127,17450.69939451703,2006.0,2,_R4_,3275000,2013-07-17 00:00:00.000000000,766.0,15.001828427051489,17-07-13,False,False,False,290,2013-07-17 00:00:00.000000000,556.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
768,768.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,773,1004,R4,_200_WEST_24TH_STREET_,10011.0,1,,1.0,2438.9097425731416,8219.146203371762,2004.0,2,_R4_,1542500,2012-12-20 00:00:00.000000000,768.0,14.24891503476168,20-12-12,False,False,False,132,2012-12-20 00:00:00.000000000,347.0,1970-01-01 00:00:00.000002004,6.464502655389532e-15
769,769.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,773,1014,R4,_200_WEST_24TH_STREET_,10011.0,1,,1.0,2814.4306915916964,9484.654938088644,2004.0,2,_R4_,1780000,2013-07-01 00:00:00.000000000,769.0,14.392123922268269,01-07-13,False,False,False,132,2013-01-07 00:00:00.000000000,365.0,1970-01-01 00:00:00.000002004,6.464502655389532e-15
771,771.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,773,1104,R4,_213_WEST_23RD_STREET_,10011.0,1,,1.0,2146.0018211978304,7232.044061834761,1990.0,2,_R4_,1357249,2013-02-01 00:00:00.000000000,771.0,14.120970414983487,01-02-13,False,False,False,52,2013-01-02 00:00:00.000000000,360.0,1970-01-01 00:00:00.000001990,6.020860316294172e-15
805,805.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1027,R4,_112_WEST_18TH_STREET_,10011.0,1,,1.0,2079.200201934315,7006.922046958746,1899.0,2,_R4_,1315000,2012-11-20 00:00:00.000000000,805.0,14.089347223594002,20-11-12,False,False,False,116,2012-11-20 00:00:00.000000000,317.0,1970-01-01 00:00:00.000001899,3.1371851121743315e-15
806,806.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1033,R4,_112_WEST_18TH_STREET_,10011.0,1,,1.0,3004.1675921484402,10124.06987773507,1899.0,2,_R4_,1900000,2013-04-26 00:00:00.000000000,806.0,14.457364444136669,26-04-13,False,False,False,116,2013-04-26 00:00:00.000000000,474.0,1970-01-01 00:00:00.000001899,3.1371851121743315e-15
814,814.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1523,R4,_100_WEST_18TH_STREET_,10011.0,1,,1.0,3320.3957597430126,11189.761443812446,2006.0,2,_R4_,2100000,2013-06-06 00:00:00.000000000,814.0,14.557447902693651,06-06-13,False,False,False,290,2013-06-06 00:00:00.000000000,515.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
815,815.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1524,R4,_100_WEST_18TH_STREET_,10011.0,1,,1.0,2846.0535083511536,9591.224094696383,2006.0,2,_R4_,1800000,2013-03-01 00:00:00.000000000,815.0,14.403297222866392,01-03-13,False,False,False,290,2013-01-03 00:00:00.000000000,361.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
818,818.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1602,R4,_127_7_AVENUE_,10011.0,1,,1.0,3478.509843540299,11722.607226851134,2008.0,2,_R4_,2200000,2013-04-24 00:00:00.000000000,818.0,14.603967918328545,24-04-13,False,False,False,296,2013-04-24 00:00:00.000000000,472.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
819,819.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1603,R4,_127_7_AVENUE_,10011.0,1,,1.0,3557.5668854389423,11989.030118370478,2008.0,2,_R4_,2250000,2013-05-30 00:00:00.000000000,819.0,14.626440774180603,30-05-13,False,False,False,296,2013-05-30 00:00:00.000000000,508.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
820,820.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1606,R4,_127_7_AVENUE_,10011.0,1,,1.0,2245.2199899214656,7566.410119149368,2008.0,2,_R4_,1420000,2013-01-17 00:00:00.000000000,820.0,14.166167429577444,17-01-13,False,False,False,296,2013-01-17 00:00:00.000000000,375.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
823,823.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1615,R4,_166_WEST_18TH_STREET_,10011.0,1,,1.0,2347.994144389702,7912.759878124515,2008.0,2,_R4_,1485000,2013-04-16 00:00:00.000000000,823.0,14.210925330218936,16-04-13,False,False,False,296,2013-04-16 00:00:00.000000000,464.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
825,825.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1619,R4,_127_7_AVENUE_,10011.0,1,,1.0,2087.1059061241795,7033.56433611068,2008.0,2,_R4_,1320000,2013-06-28 00:00:00.000000000,825.0,14.093142294562554,28-06-13,False,False,False,296,2013-06-28 00:00:00.000000000,537.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
826,826.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,793,1628,R4,_166_WEST_18TH_STREET_,10011.0,1,,1.0,4348.137304425373,14653.259033563918,2008.0,2,_R4_,2750000,2013-05-24 00:00:00.000000000,826.0,14.827111469642754,24-05-13,False,False,False,296,2013-05-24 00:00:00.000000000,502.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
828,828.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,794,1004,R4,_130_WEST_19TH_STREET_,10011.0,1,,1.0,3684.0581524767713,12415.306744801428,2005.0,2,_R4_,2330000,2013-06-05 00:00:00.000000000,828.0,14.661378825541883,05-06-13,False,False,False,360,2013-05-06 00:00:00.000000000,484.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
829,829.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,794,1009,R4,_130_WEST_19TH_STREET_,10011.0,1,,1.0,2545.63674913631,8578.817106922876,2005.0,2,_R4_,1610000,2012-08-21 00:00:00.000000000,829.0,14.291744736960645,21-08-12,False,False,False,360,2012-08-21 00:00:00.000000000,226.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
830,830.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,794,1041,R4,_130_WEST_19TH_,10011.0,1,,1.0,3320.3957597430126,11189.761443812446,2005.0,2,_R4_,2100000,2013-07-31 00:00:00.000000000,830.0,14.557447902693651,31-07-13,False,False,False,360,2013-07-31 00:00:00.000000000,570.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
831,831.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,794,1042,R4,_130_WEST_19TH_STREET_,10011.0,1,,1.0,2842.1006562562216,9577.902950120415,2005.0,2,_R4_,1797500,2013-05-02 00:00:00.000000000,831.0,14.401907368577339,02-05-13,False,False,False,360,2013-02-05 00:00:00.000000000,394.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
832,832.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,794,1046,R4,_130_WEST_19TH_STREET_,10011.0,1,,1.0,2885.5820293004754,9724.435540456054,2005.0,2,_R4_,1825000,2013-05-08 00:00:00.000000000,832.0,14.417090544998729,08-05-13,False,False,False,360,2013-08-05 00:00:00.000000000,575.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
833,833.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,794,1047,R4,_130_WEST_19TH_STREET_,10011.0,1,,1.0,3399.4528016416557,11456.184335331789,2005.0,2,_R4_,2150000,2013-06-25 00:00:00.000000000,833.0,14.580978400103845,25-06-13,False,False,False,360,2013-06-25 00:00:00.000000000,534.0,1970-01-01 00:00:00.000002005,6.4961913938963435e-15
835,835.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,794,1101,R4,_163_WEST_18TH_STREET_,10011.0,1,,1.0,3399.4528016416557,11456.184335331789,2006.0,2,_R4_,2150000,2012-12-03 00:00:00.000000000,835.0,14.580978400103845,03-12-12,False,False,False,290,2012-03-12 00:00:00.000000000,64.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
836,836.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,794,1104,R4,_163_WEST_18TH_STREET_,10011.0,1,,1.0,2134.5401312633653,7193.418071022286,2006.0,2,_R4_,1350000,2012-12-28 00:00:00.000000000,836.0,14.115615150414612,28-12-12,False,False,False,290,2012-12-28 00:00:00.000000000,355.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
837,837.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,794,1110,R4,_163_WEST_18TH_STREET_,10011.0,1,,1.0,2846.0535083511536,9591.224094696383,2006.0,2,_R4_,1800000,2012-09-17 00:00:00.000000000,837.0,14.403297222866392,17-09-12,False,False,False,290,2012-09-17 00:00:00.000000000,253.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
850,850.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,795,1133,R4,_130_WEST_20TH_STREET_,10011.0,1,,1.0,3826.360827894329,12894.867949536247,2008.0,2,_R4_,2420000,2013-04-26 00:00:00.000000000,850.0,14.699278098132869,26-04-13,False,False,False,296,2013-04-26 00:00:00.000000000,474.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
851,851.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,796,1006,R4,_181_7_AVENUE_,10011.0,1,,1.0,2284.7485108707874,7699.62156490904,1987.0,2,_R4_,1445000,2012-10-05 00:00:00.000000000,851.0,14.183619879528669,05-10-12,False,False,False,250,2012-05-10 00:00:00.000000000,123.0,1970-01-01 00:00:00.000001987,5.925794100773737e-15
852,852.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,796,1102,R4,_121_WEST_20TH_STREET_,10011.0,1,,1.0,4031.909136830801,13587.567467486542,1875.0,2,_R4_,2550000,2013-03-20 00:00:00.000000000,852.0,14.75160391713461,20-03-13,False,False,False,6,2013-03-20 00:00:00.000000000,437.0,1970-01-01 00:00:00.000001875,2.376655388010857e-15
867,867.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,797,1605,R4,_125_WEST_21ST_STREET_,10011.0,1,,1.0,2292.6542150606515,7726.263854060974,2006.0,2,_R4_,1450000,2013-06-26 00:00:00.000000000,867.0,14.187074114396758,26-06-13,False,False,False,290,2013-06-26 00:00:00.000000000,535.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
868,868.0,CHELSEA_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,797,1618,R4,_125_WEST_21ST_STREET_,10011.0,1,,1.0,2166.1629480228225,7299.987227630024,2006.0,2,_R4_,1370000,2012-09-21 00:00:00.000000000,868.0,14.130321297804308,21-09-12,False,False,False,290,2012-09-21 00:00:00.000000000,257.0,1970-01-01 00:00:00.000002006,6.527880132403155e-15
